,Unnamed: 0,text,likes,Date,Time,confidence,hindi_ratio2,type,type2
151,151,"once again this clown showed no remorse for the innocent people killed in the indian attack on pakistan
you should hold your own army accountable where was your army when the attack occurred in paghlam, especially since the camp is just a few meters away?
trying hard to somehow portray his image as deshbakht",0,2025-05-31,09:50:24,[0.98625124],0.0,"['assertive', 'interrogative', 'assertive']","['assertive', 'interrogative', 'assertive']"
152,152,i believe indian army did this and it is a coward army,0,2025-05-31,18:14:42,[0.9862545],0.0,['assertive'],['assertive']
153,153,as a pakistani you're right pak military exposed,1,2025-05-31,11:58:10,[0.9808413],0.0,['assertive'],['assertive']
154,154,"and mension those civilians which are killed by india
and remember rafael",1,2025-05-31,13:57:35,[0.98626757],0.0,"['assertive', 'interrogative']","['interrogative', 'imperative']"
155,155,"the wrongdoers took the brother against the government
how much wrongdoers of the house of the house, the burma, the burma, the people of the muslims, have brought them away from the muslims, burma's government is still being wronged in this man, and the wrongdoer burnt against the government of israel",0,2025-06-01,07:22:17,[0.986288],0.0,"['assertive', 'interrogative']","['assertive', 'interrogative']"
156,156,0 fighter jet are destroyed by pakisan those videos which are on the social media are not fake but the videos are very old,0,2025-05-31,09:58:12,[0.9863063],0.0,['assertive'],['assertive']
157,157,"now, you are throwing lies 1:07",0,2025-06-03,09:12:25,[0.9798519],0.0,['assertive'],['assertive']
158,158,"after today you have been honoured with the title of,"" the man of fact and the prophet of true criticism""",0,2025-06-01,08:11:49,[0.97984976],0.0,['assertive'],['assertive']
159,159,"what do you think about kulbhushan jadhav, who is a spy for your country?",2,2025-06-02,06:52:50,[0.9798241],0.0,['interrogative'],['interrogative']
160,160,"actually you know the facts very well
you're just trying to make your indian followers keep you following
 i can understand why you can't talk about the rejection of india for international query pehalgam attack offered by pakistan",0,2025-05-31,10:07:46,[0.97986835],0.0,"['assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
161,161,syed muzzamil was so true about you,1,2025-05-31,08:14:33,[0.9798084],0.0,['assertive'],['assertive']
162,162,"i want to go pakistan again
 the tea was real fantastic",1,2025-06-06,18:07:34,[0.9797999],0.0,['imperative'],"['imperative', 'assertive']"
163,163,"he try to cover his previous video
but not enough
this video is same like before without any evidence without any fact",0,2025-05-31,08:13:36,[0.97979695],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
164,164,"dhruv is still alive , germany is safe",0,2025-05-31,07:56:03,[0.979782],0.0,['assertive'],['assertive']
165,165,now dhurv rathi try to justify why pakishtan not banned his channel,0,2025-05-31,12:00:17,[0.9862621],0.0,['assertive'],['assertive']
166,166,bro also mention the hated speech of congress and tmc leaders,0,2025-05-31,10:52:20,[0.9869986],0.0,['assertive'],['assertive']
167,167,"there are andha bakths in all countries, but it's the ones in india and pakistan that are of primary concern
maybe the relevant god gave them a second-hand brain
it's like a second-hand car, you can lend to someone you know",2,2025-05-31,15:02:24,[0.98616683],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
168,168,now i see that you are indian puppet,0,2025-06-04,08:04:33,[0.9800401],0.0,['assertive'],['assertive']
169,169,12:35 my house is near to sargodah airbase but nothing happened here,1,2025-05-31,13:21:45,[0.9803209],0.0,['assertive'],['assertive']
170,170,i coudn't agree more,0,2025-05-31,08:59:32,[0.9803101],0.0,['assertive'],['assertive']
171,171,"now you can go to india safely, its ok we can understand",0,2025-05-31,10:27:40,[0.98030525],0.0,['assertive'],['assertive']
172,172,"2- did those civilians who died in pahalgam attack got justice?
3- where are the so called terrorists who did pahalgam?
4- why ins
the list goes on",0,2025-05-31,16:30:07,[0.9860578],0.0,"['interrogative', 'interrogative', 'interrogative', 'assertive']","['interrogative', 'interrogative', 'assertive', 'assertive']"
173,173,"did pakistanis ever elected any radical pm
no, but indians did elected modi
so which country is more religious radical?",0,2025-06-01,02:53:25,[0.98029256],0.0,"['interrogative', 'assertive', 'interrogative']","['interrogative', 'assertive', 'interrogative']"
174,174,"as kashmiris, we are deeply exhausted by war and politics
we don't want to live with india, nor with pakistan
whenever there's a conflict between india and pakistan, it's the people of kashmir who suffer the most
we are the ones who die, while india and pakistan turn it into a drama to serve their own interests
but it's always the kashmiris who end up paying the price",4,2025-06-01,15:47:36,[0.9802904],0.0,"['assertive', 'imperative', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive']"
175,175,"after watched video, totally agreed with you",66,2025-05-31,08:24:41,[0.9802865],0.0,['assertive'],['assertive']
176,176,"dhruv, your graph has gone down
millions will no longer look at you as an unbiased vlogger
supporting your country is ok
criticising wrongdoers is also ok, but it should be based on pure facts with honesty
while reporting the pahalgam attack, you have been biased",0,2025-05-31,11:44:45,[0.98028326],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive']"
177,177,"never thought in my life that this dude would be the biggest ""kela eater"" pajeet ever, bro literally made a half-hour video just to say that the pehelgham attack was done by pakistan without any proper evidence",0,2025-05-31,08:48:28,[0.98028237],0.0,['assertive'],['assertive']
178,178,"and about raffle
and india killed innocent childrens in their so called operation sandoor?",0,2025-05-31,08:25:44,[0.98028183],0.0,"['assertive', 'interrogative']","['interrogative', 'interrogative']"
179,179,"all big indian rivers like brahmaputra, ganga etc comes from china
they can't do anything but to continue with indus water treaty as it was being done before
otherwise china would do the same thing with india",0,2025-06-05,20:45:12,[0.9798147],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
180,180,"dhruv rathee pretends to promote peace, humanity, and brotherhood, but deep down, he supports war and conflict
he constantly backs western propaganda and war crimes, and has never raised his voice against the genocide committed by israel in gaza
he is the biggest hypocrite who only cares about his own interests and his nation's image, never standing up for humanity when western countries are responsible for atrocities",0,2025-05-31,11:41:00,[0.9797775],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
181,181,the pakistani people are saying right about you,0,2025-06-02,05:50:41,[0.98035055],0.0,['assertive'],['assertive']
182,182,"make a video on the condition of balochistan
and their people
pakistan did very wrong to them",0,2025-05-31,10:52:13,[0.97985893],0.0,['imperative'],"['imperative', 'interrogative', 'assertive']"
183,183,first view and like,0,2025-05-31,07:35:27,[0.9872409],0.0,['assertive'],['assertive']
184,184,"i think you were asleep a few days before the bla attacked the train in balochistan
where identities checked n works know bla is sponsored by india",0,2025-05-31,23:02:07,[0.98724365],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
185,185,the attack has done by the government of india,1,2025-06-01,05:37:00,[0.9872651],0.0,['assertive'],['assertive']
186,186,finally sense revived in your video but previous video on this topic was naive,0,2025-06-01,04:53:39,[0.9872682],0.0,['assertive'],['assertive']
187,187,"if india isn't targeting the civilians of pakistan than why are you people talking to break the indus treaty?
it obviously will create a problem for the civilians
in your previous video you talked about the children who died because of the attacks but you didn't mention the 8 children of pakistan who died in bahawalpur, why?",1,2025-06-03,12:09:46,[0.98727036],0.0,"['interrogative', 'assertive', 'interrogative']","['interrogative', 'assertive', 'assertive']"
188,188,this maulana is ahli hadees i don't think he is from jaish muhammad,0,2025-05-31,17:18:09,[0.9872762],0.0,['assertive'],['assertive']
189,189,"well, as a pakistani, i can say that this war was a propaganda by diverting our attentions from gaza",2,2025-05-31,17:41:05,[0.98727924],0.0,['assertive'],['assertive']
190,190,rathi is biased,0,2025-06-01,01:54:18,[0.9872324],0.0,['assertive'],['assertive']
191,191,i want a job by indian government,0,2025-05-31,07:42:02,[0.98695487],0.0,['imperative'],['imperative']
192,192,i am from bro i agree with you,0,2025-06-02,07:58:54,[0.980114],0.0,['assertive'],['assertive']
193,193,"congratulations, many many thanks",0,2025-06-02,15:31:30,[0.9869601],0.0,['assertive'],['assertive']
194,194,"and those places that you call them as terror camps are actually mosques
you can come and see dear",0,2025-05-31,09:24:12,[0.9869606],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
195,195,sir what you said about our military is no doubt right but there were civilian casualties on our side too in this video you did said a lot things truly but you still did some part biased only showing indian casualties not ours,0,2025-06-01,23:02:36,[0.9869637],0.0,['assertive'],['assertive']
196,196,we take content of indians as comedy,0,2025-06-02,07:31:05,[0.9798603],0.0,['assertive'],['assertive']
197,197,"of course our country is like this and it is not good, it is a threat to our country",0,2025-06-01,10:00:56,[0.9803467],0.0,['assertive'],['assertive']
198,198,i don't know pakistanis expecting dhruv to make video against india he is indian of-course he will defend his country same as we defend our country let them think they are innocent and we are terrorists and let us think we are innocent and they are terrorists,0,2025-05-31,13:19:27,[0.9871164],0.0,['assertive'],['assertive']
199,199,"wow, what's the matter?
along with information, vpn ads are also being given",0,2025-05-31,08:11:24,[0.98712677],0.0,"['interrogative', 'assertive']","['imperative', 'assertive']"
200,200,"you can't make such accusations directly
you should have provided evidence against pakistan",3,2025-05-31,11:10:32,[0.9801731],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
201,201,"you are biased hindu, you ahave not provided facts in a sincere way ,you lied
india has been defeated completely 5 rafal has been short down by pakistani air force but why you are not mentioning the shame",0,2025-05-31,11:07:41,[0.98016363],0.0,"['assertive', 'interrogative']","['interrogative', 'assertive']"
202,202,they are not terriost who were killed in pakistan you idiot have some shame ur kid will sadly grow up to be f you money,2,2025-05-31,18:44:27,[0.9871401],0.0,['assertive'],['assertive']
