,index,text,likes,Date,Time,confidence
159,18613,"baton mein baton mein aapke mum par dhirendra shastri ji ki yadkyon aaye
dharm ko science se nahin jodna chahie dharm ek alag baat hai science aur ek alag baat hai",0,2025-05-31,15:17:43,[0.09271035]
160,18237,23:25 aur jo 15 minut ke liye kanoon ko apne hath mein lene ki baat karte hain unke mansikta kaisi hai,0,2025-05-31,15:33:32,[0.09286968]
161,12259,"10 may ko jo phainta pera ha jis pe cease fire ki request ki thi india ne, wo b betao na",0,2025-06-01,00:37:17,[0.09289521]
162,18539,q druv ji modi ne kharid karliya kya apko 2 cori se,0,2025-06-02,01:58:49,[0.09302478]
163,11264,pakistanio ko kam hinduo ko jyada criticise kar raha hai,0,2025-06-01,04:09:05,[0.09302968]
164,25734,"pakistan ke atanki ko operations se khatam karsaktehay, par india me jo atanki hay unka khatma namunkin hay kyun ke wo hi desh ki sarkar chalatehay",0,2025-05-31,10:44:26,[0.09336202]
165,27382,up ke under 12 sal ki bachi ko koi raphe kar de aur hindu log uspe action v n le chup rahe ye kaisa insaf hai,0,2025-05-31,10:04:51,[0.0934278]
166,9098,sargodha airbase pr attack ko neutralise kr dia gia ta or uske qareeb sirf aik drone aya ta jise airbase se tori si duri pr shot down krdia or kuch ni hua yaha,0,2025-06-01,10:35:13,[0.09373565]
167,25397,bhai ya abdullah roofa muhale me ha hamre kiya hugye us bechar ke pas khane ku paise nahi ha masjid me sar din bacho ku pharta ha apne ap se khani bana rhe ho,0,2025-05-31,10:52:35,[0.09377531]
168,11037,"sirf apna fame bachane ke lea
thokai thori zyada ho gae hai apke
pakke hazam nahi ho rahe",0,2025-06-01,04:49:25,[0.09378568]
169,5217,ghodi media ka refference detaay hooo,1,2025-05-31,21:27:24,[0.0937923]
170,2050,sare jahan se achha hindustan  hamara,2,2025-05-31,11:56:55,[0.09381784]
171,7797,"video ka maksad
paisa
jo rafale girray
aur drones kay liaay itna system on kia",1,2025-05-31,07:54:50,[0.09385955]
172,21322,beta kis qattar wadi soch ki bat karaha wo jo hindu logo me hy muslims ko marte hy,0,2025-05-31,13:08:38,[0.09395792]
173,35364,hajam nhi ho raha indians ko,0,2025-05-31,07:57:25,[0.09407762]
174,1547,comment section me pakistani ro rahe ha,2,2025-05-31,14:05:37,[0.094335]
175,11758,paisy k lia tu apni maa beham b baichy ga gjatiya insan lanat,0,2025-06-01,02:42:41,[0.09434244]
176,2495,gandi nali ke kide gandi nali mein rahte hain saaf pani mein aakar mar jaate hain aur yah indian ke liye hy,1,2025-05-31,15:31:06,[0.09443077]
177,3928,"dhruv ko dar hai ke modi es ka channel b na ban kr de
pakistanio ap apni country ke bare mei bura mat socho pakistan zindabad",1,2025-06-01,14:24:58,[0.09443403]
178,25546,"jis kashmir ke chappe chappe par fauje tanaat hai wahan itne bade hatyar lakar logon ko mara jata hai aur fauje kuchh nahi karti aesa kaise ho sakta hai,, ye hamla bhagba aatankwadi ne kya hai",0,2025-06-02,18:04:34,[0.09458438]
179,31981,"right sir
punjab nall hamesa tu hoi betkra keya ja raha ha",0,2025-05-31,08:43:00,[0.09463959]
180,27532,koi mane ya na mane india ne khud se hi attack karwaya tha,0,2025-06-03,03:56:11,[0.09464189]
181,15792,"hamas k bare mai kuch ni post kiya tune , nakli",0,2025-05-31,17:34:30,[0.09471584]
182,26226,"pakistanio se ghalati ye hogai k unho ny apki video ka response de diya
jo k nhi dena chahye tha
just ignore u",0,2025-05-31,10:31:08,[0.09479069]
183,14746,modi ha tu mumkin ha....india ko highjack kar liya ha (gujrati beopari logun ne),0,2025-05-31,18:34:26,[0.09492881]
184,6905,"jin muslim logo ne india ke road se pakistani flag ko remove kar rahe thae
jin indian muslim student ne twitter pe indian goverment ko gali de rahe thae bhai ne jaan bujhkar unke bare main nahi bataya",1,2025-05-31,09:13:44,[0.095046]
185,18186,"congress ne sindoor ko lekar par jo question puche iska mantion kyo nahi kiya ,, jo hua hai vo galat hai par kisi ek group par hamesa question karna ye bhi sahi nahi hai
isse lagta hai dhruv rathi ka jhukav kisi dusre group ya party ki traf hai",0,2025-05-31,15:36:47,[0.09535712]
186,24041,9:30 bhai achanak se ise q lapet diya,0,2025-05-31,11:31:20,[0.09545159]
187,25522,"tujhe ab biswas nahi kiya jaa sakta tu kitna bhi drama karle kitna bhi pakistan ki burayi karle tu bharat virodhi tha hai aur rahega
pehle main tujhe apna ideal manta tha par ab ?
?
aur nahi",0,2025-05-31,10:49:23,[0.09556241]
188,20474,me sialkot me hee rehta hun yahan kisi bharti drone ke ane ki majal nhi ktna jhoot bolo gy,0,2025-05-31,13:45:53,[0.09557977]
189,26978,4 din ka indian combat pakistan ny 4 ghnty m khtm kr dya india b nahi bta pra,0,2025-05-31,10:13:06,[0.09558584]
190,33087,"bollywood movie 'ek tha raw-fail' kab releaj ho rahi?
?",0,2025-05-31,08:27:25,[0.09560626]
191,11566,"are itna na ghuma sidha bol de ki
pakistan jo kare karne do bas unse bet kar bat karo or kuch na karna",0,2025-06-01,15:00:53,[0.09564392]
192,32611,ary bhi sahb india ko baher k dusman k zarurat hy nhi hy usny apny hy mulk me atny nafrat ky seyasat ky we hy k usky apny hy dusman lhakho k hessb se hy jo hamly karty rehty hy apny gereban me jhako phely kese dusry mulk py alzam lgany se phely,0,2025-06-04,12:10:43,[0.09571838]
193,31353,muslim jo v krta h wo nhi dikhta h tmko,0,2025-05-31,08:52:25,[0.09571908]
194,23040,itni true information shayad hi kisi ne share ki ho,0,2025-05-31,12:03:31,[0.09597088]
195,2139,kia karu country tu mara hee ha pakistan so i love it,2,2025-05-31,08:19:57,[0.09618949]
196,24022,pehly kam nafrat nahi pheli hui indians k dillon ma jo ap or phela rhy... ham nafrat nahi krty kisi bhi indian sa.. lekin har baat k pechay india india india bhi nahi krty ..k bacha rooye toh bhi kahy k ye india na kiya ha,0,2025-05-31,11:31:42,[0.09619775]
197,21137,jahan taq mutala ki bat ha mana 12 pass ki ha us ma ya kush bhe nahi likha gaya ap apni book dakho ja kar jhoot par jhoot yr bs kar da ab,0,2025-05-31,13:17:49,[0.09623069]
198,14498,god images,0,2025-05-31,18:51:31,[0.09654529]
199,33137,ye bharat hai yaha koi garib ko sport nahi karta lekin mai apne dam per apna video viral kar liya thanx god,0,2025-05-31,08:26:58,[0.09682105]
200,34708,aisa kabhi hota hi nahin hai ki aapka videos dekh ke aankhein na khul jati hon,0,2025-05-31,08:05:40,[0.09705865]
201,17809,rafale ka b bta dety kitne giry,0,2025-05-31,15:53:15,[0.09710672]
202,24627,0:34 sirf rahul gandhi ke khilaaf aawaaz nahi uthayi hai,0,2025-05-31,11:13:46,[0.09735741]
203,32809,bhai kabhi kashmiri hindu ke kashmir chhodne ka bhi karan btaa do,0,2025-06-04,13:55:44,[0.09755191]
204,15253,nam opration sindoor dal diya or h ussme kuch or hi,0,2025-05-31,18:02:37,[0.0976218]
205,20943,bhai kuch muslim logo ne pakistan ko bachaya jab raste pr lagaya uske baare me bhi batao na,0,2025-06-02,06:43:47,[0.09766247]
206,36051,kia muslims per hindo ki zulam ka baray ma bolay ho,0,2025-06-06,05:42:42,[0.09770248]
207,38653,"dhruv jee
jo muslim log is samay deshdroh ka kam kiya uska bhi jikra karte to balance hota",0,2025-06-08,09:02:23,[0.09790991]
208,29175,0:13 tum ne bohot ziyada blunders bhi maary hen bilkul godi media ki tarha,0,2025-05-31,09:29:38,[0.09796903]
209,14683,bilkul teek kaha apne me pakistan se ho,0,2025-05-31,18:38:10,[0.09801054]
210,36141,lagta hai dhruv bhe abb india se paisa lekar usko promote kar raha hai dhruv tu bhe abb,0,2025-05-31,07:46:48,[0.09808801]
211,21366,kia din agaye hain ke becharay ko pakistan ke against janay ke liye godi media ko source karna par raha hai,0,2025-05-31,13:07:49,[0.09822869]
212,31343,jo pakistani flag ko muslim hata rahe the unke bare me bhi bolo kyu nahi bola tumne,0,2025-05-31,08:52:56,[0.09824993]
213,29201,israel to har genocide karta hai lekin video kyu nhi bna rahe ho,0,2025-05-31,09:28:53,[0.09832232]
214,26029,faltu ka news follow karke tum v jhutha hi news dikahte ho,0,2025-05-31,10:36:28,[0.09837526]
215,2998,sare world ke liye awaj uthane ja thika liya hai kya tu ne,1,2025-05-31,16:49:14,[0.09839757]
216,20532,aur india ki har jeet main nahi badal sakta masoom bacho ka hisab dena hoga tmhe,0,2025-05-31,13:43:02,[0.09868563]
217,10584,itne logon ki pol kholi lekin khud ki nahi,0,2025-06-01,06:00:34,[0.09869252]
218,31569,matlb ap itny mahan hogay ho apko sub pta ha ka pakistan galat ha par ap jhoote ho ab to manlo apni video m btao ka apka 5 jeets gire han,0,2025-05-31,08:49:20,[0.0987606]
219,33013,jhota insan kitne paise liye pakisatan ke khilaf bplne ke liye thu ho tum pr,0,2025-05-31,08:28:32,[0.09909226]
220,1102,"apne is baat ko par nazar nahi gumayah ke pakistan mai bhi drones aye the india ki taraf se or jo area tum terrorists ka bata rahe ho waha par chote bache nare hain or haan shelling india ki side se bhi hui hai jisme muzzafarabad or kuch jaga par drone khattam kardiye
or baat rahi trf ki wo toh maan hi nahi rahe or tum phir wahi ilzaam laga rahe ho
or pulwama attack ki baat kare toh kuch proof hai ke uske peeche pakistan tha
agar proof hai toh provide karo or
wese bhi india waapas bhi toh aana hai koi baat nahi",3,2025-05-31,15:54:46,[0.09935419]
221,27687,rona dhona band kar do ab tumm indian war har chuky ho tum 6-0,0,2025-05-31,09:58:16,[0.09944929]
222,15636,abhai me ak pakistani child ho 11 saal ka 0akistan ne ye hamlq nahi kiya ap ne 8ndian media ka channel me ono ne one logo ke skach 24 ghante me gese pate,0,2025-05-31,17:43:02,[0.09968421]
223,31836,jo hajjioon ka plane pe israel ne hamla kiya us ke upper bhi video banaoo,0,2025-05-31,08:45:38,[0.09972051]
224,8328,bhai mutt pio mutt,1,2025-06-03,01:23:09,[0.09983529]
225,14880,"tuhari armi kon sai doodh ki dholi hy
apni armi sey pocho ky ataang wadi 200 kilo meter andar kesy ghos aye hy hemaat tumhary andar
ak nikammi armi ky nikammy yuotobar",0,2025-05-31,18:26:47,[0.09986545]
226,15460,jo bhi ho bahut jald jung hogi aur faisla ho jaega,0,2025-05-31,17:51:53,[0.09988677]
227,3046,"i love pakistan
ya gode madia ha
shame",1,2025-06-02,05:49:00,[0.09994541]
228,10371,namaskar dosto  missing,0,2025-06-01,06:40:48,[0.10016354]
229,12464,mahaboadhi vihar ka video kb banaoge bhai       che apno pr ho ya dusro pr  mahaboadhi vihar hijack ho gaya attankwadi o se,0,2025-06-01,15:39:52,[0.1002971]
230,27735,"pakistan k bilochistan m jo zulm india krwata hai os pe video bnanein ka khyal kbi nh aya ?
?",0,2025-05-31,09:57:24,[0.10034119]
231,11234,kisi ne b kabool nhi kia 22 april ka attack,0,2025-06-01,04:14:12,[0.10045196]
232,16531,"karachi kabja kar chuka tha india phir piche kiu hat gaya?
?
godi media aur dhurv rathi ek hi line ma khade ho gaye",0,2025-05-31,16:55:58,[0.10050576]
233,3169,boht mushkil hota hoga na ese video banane me.. pakistani viewer ko khus karo phir hindusthan ko naraz mat karo..beech me hindustanio ko thoda badnam karke pakistanio ko khus karo,1,2025-06-02,05:04:57,[0.10069083]
234,5295,dhruv bhi me apka bahut bada fan hun 1:13 bhi jimewari nahi jimedari,1,2025-06-01,15:46:40,[0.10074409]
235,15501,"kitna bachao ge apne godi media ko or moodi ko
dil se utar gye ho
tumhari izzat ya tu hum pakistani karte the
ya congress party
ab tumhari izzat moodi sarkar or andhbakht krte hen
kesa lag raha he?",0,2025-06-01,18:45:33,[0.10082233]
236,2448,bhai tu jo kar raha theek kar raha hai lekin ani ka kuchh karo boss,1,2025-05-31,07:42:46,[0.10101009]
237,3297,pakistan kabhi apni galti manega chahe gale par talwar kyu naa hi inko khon khraba hi pasand hai aur hum khoon kharabe se hi jawab dege,1,2025-05-31,07:51:06,[0.10107794]
238,12304,tum bad woh dikhate ho jo tum dikhana chahte ho,0,2025-06-01,00:22:04,[0.10112588]
239,2690,agar tum godi media nahin hai to fir batana kitne rafael gire ha india k i love pakistan i love pak army zinda bad,1,2025-05-31,17:00:34,[0.10114927]
240,14830,aqar tum sache ho tu dunya ne india ki baat ko sach kyun nhi mana sharm aani chahye tumhein,0,2025-05-31,18:29:58,[0.10126069]
241,12325,drone ki baat karo mat khud ne jo bheje the drone israel ke bas apna chupao hamara batao,0,2025-06-01,00:17:01,[0.10127313]
242,11921,tum yay tu bata nahi saktay kitnay plane india k giray,0,2025-06-01,02:06:08,[0.10144236]
243,21210,abh aya na line py,0,2025-06-02,07:36:13,[0.10144756]
244,29334,pakistan ki sarkar par ungli bhi utaya tho koi sense ki baat tho karta bkl kutto ki tarah bonkty raho jhoot bolty rho source bhi apni godi media ka dikathy rho,0,2025-06-03,12:07:06,[0.10160979]
245,16605,"indai me saal me aik hamla hota hy aur pakistan me har roz hamly hoty hy
agar india me hamlu ka jemedar pakistan hy tu pakistan me hamlu ka zemedar kon howa?",0,2025-05-31,16:53:20,[0.10168099]
246,8890,ye kya sence thi ki bageshwar ji pakhadi hai..tune unko bich mai kyu leya ..kya ab kisi hindu ke sentiments heart nahi honge jo un ko guru mann ta hai,0,2025-06-01,11:17:44,[0.10178422]
247,709,"mai 15 saal se sarghoda mai reh raha ho
mujhe aaj tk yeh pta ni chal saka k yaha koi airbase ha
thanks indian awam",5,2025-06-02,11:33:06,[0.10180395]
248,22515,"itni bahadur qoum ho tu ap ki foj ny trump ki kyu mani?
?
jung bandi k liye razi kyu ho gye thy..larty akhri saans tak pichy tu hut gye..",0,2025-05-31,12:22:46,[0.10181721]
249,899,woh log kmm himmat hote hain jo sach ka samna nhi krte.. jaise ap dr..,3,2025-06-02,08:47:50,[0.10228484]
250,30490,rat k 12am ko pakistan se apne favorite youtuber pe piyar se lanat bhej raha hon kabool kejiye dhurav ratheee,0,2025-06-03,19:03:19,[0.10240304]
251,10937,itni dair se ap ko video dekh raha hon lakin us din ap ki video dekh kr dukh howa,0,2025-06-01,05:01:12,[0.10241742]
252,35503,banyan ul marsoos ka matlab kon kon janta hy,0,2025-05-31,07:55:22,[0.10244329]
253,22815,"kashmiri par atyachar dikh rahe hai, par waha kya kar rahe hai wo bhi batao kabhi, bacche bachhe ke andar zahar bhara hai",0,2025-05-31,12:12:01,[0.10245799]
254,11099,ap sach keh rahe ho sab tu kb arahe ho badla lene,0,2025-06-01,04:39:30,[0.10250866]
255,2045,jhote dhruv hamre citizen par india ne attack kia tha or masjid ko market bol raha hai terriost ka ghar tor dia or masoom bacho ko bhi mara wo nahi bata raha or tum india walo ka akbanda mara hai takla chasma wala wo nahi bata raha or subha tumhara ghar pa ghus ke tuhe mara wo nahi bata raha or ham logo ne citizens pa target nahi kia balke tum logo ne kara hai wo nahi bata raha or ham logo ne saree dorne gira dia tum logo ke wo nahi bata raha or hamre radar ko kuch nahi hoa or tumhara air defence ak bhi hamare plane ko nahi gira pata wo nahi bata raha or 5 rafale giraye hai wo nahi bata raha pagal dhruv,2,2025-05-31,11:57:43,[0.1025755]
256,16177,tu ny too pakistan py ban laga wana tha ab q rooh rha ha tu ..,0,2025-06-01,19:30:28,[0.10257829]
257,16923,haaa yai hota hai asal atang wadi jo khulay aam ek region lo leke jahilo ki tarha atang macha rahe hai apana nara bol k jiss insan ki khudd he morti bna k uske aagay jhukte hai afsoos k yai log marne se pehle afsos krle mgr hae inki kismat marne k bad he hosh aega shayad,0,2025-06-01,20:46:06,[0.1027077]
258,32168,ap 10000 bar bhi koshish karen humen pak army ke khelaf nahi kar sakte loser,0,2025-06-04,09:22:58,[0.10280425]
259,36611,apne jo class si hai online parc's ke madhyam se us download kese kare,0,2025-05-31,07:42:05,[0.10281808]
260,24901,isne toh pakistan ko ulta karke thok diya,0,2025-05-31,11:05:29,[0.10284867]
261,38584,pakistaniyo ki aankhe to khul jaengi lekin dimag pe jo tala laga hai wo ni khulega,0,2025-06-08,07:00:13,[0.10287381]
262,32333,tu india wapas aa jao teri khatirdari krni hai,0,2025-05-31,08:38:09,[0.10290729]
263,12865,"cid ar apki addalat hum aj tk dekhtaa han pasand krta han forllow krta han, 2002 sa 2008 2009 tk kyunka saas bhi kabhi bahu thi dramas bhi follow krta tha, palavie lol",0,2025-05-31,21:45:40,[0.10294089]
264,22497,india ma rah k ghtiya apni vidia bna k dikha,0,2025-05-31,12:23:07,[0.10306437]
265,25291,"ab ye tho tum ko bi pata hy ke india indirectly ye jatani ki koshish kar raha tha kaye dino se ki ke balochistan train attack india ne plan kya tha
tho agar pakistan ne pahalgam kya bi hoga tho usi ka jawab ho gaya na ( start tho phir be india ne hi kya hy )
ab ye baat tho clear hy pakistan jawab dega india ki har move ka
aaj kal india wale unknown gun man ka bara zikar kar rahe hy
esa na ho ke koi unknown gun man modi ki hi peche par jaye
kuch indian youtubers jo ke asal may tutors hy civili cervices exam ke tho bohot kuch expose kar dete hy india ke baare may
pakistan india ka koi bi dialogue mazaq may nahi leetha har dialogue ka practical jawab miltha rahe ga",0,2025-05-31,10:55:09,[0.10328076]
266,31234,jo apko godi media kahe rahe hai wo khud godi media ke chahane wale honge sir,0,2025-05-31,08:54:29,[0.10347192]
267,32044,mai ak pakistani muslim hu or mai lanat bejhta hu india or india mai jhool k khelaf bolny walo per or jis ny ye video banai,0,2025-05-31,08:42:16,[0.10362575]
268,7786,bro ap ko support krta ho me pakistan se ho  ap man jao ke india ke attack me kuch bache bi shaheed hogye the,1,2025-05-31,13:01:20,[0.10384916]
269,12209,bhai muslim bhi kam nahi hai kattar panti se hamare ya ha kuch muslim sach mein hindu se nafrat karta hai  aur mein bhi ek muslim ghar mein paida hua hun lekin mein sirf bhai chara chata hun  jai hind,0,2025-06-01,15:27:15,[0.10385847]
270,29596,pakistani afiya siddiqui ko nhi chhoda pakistaniyon ne peson ke liyee bhoke nange hum indians per unglia uthate han,0,2025-05-31,09:21:31,[0.10400485]
271,4263,"@dhruvrathee murshidabad pr video kab aayega
tumhara jaat konsa h jo uspe video nhi ban rha h",1,2025-06-01,04:22:24,[0.10405085]
272,999,teri video sy acha banda ab cartoon dekly,3,2025-05-31,10:36:28,[0.10407566]
273,32392,"ab har jile me 10 logo ki team banavo jo dharam ke naam par logo ko mar na dhanda band karana
hindu muslim milkar 10 logo ki team har jile me banaye",0,2025-05-31,08:37:33,[0.10428227]
274,31661,khabi hindu ko dekha hai ki vo dusare dharam ke logo ko uske dharam ki vajah se mar de or unse bhagwat geeta padh vaye or unki family ke samne unhe mar de jab unke dharam ki soch hi yha se suru hoti hai to un logo ki safai mat de shamhja,0,2025-05-31,08:48:12,[0.10433275]
275,31979,"bhai tera channel hone se bach gya na ab mazze kr
pak ki jaan chorde",0,2025-06-04,07:42:49,[0.10436787]
276,31487,"rathi ji , pahalgam aantaki hamla nahi tha, vo ek islami jehadi attack tha , fark sirf ye hai ki vo israel mein maal e ganimat ( women and children hostages) loot paaye the lekin india mein maal e ganimat nahi le paaye",0,2025-05-31,08:50:29,[0.10451783]
277,24584,rafales ke bare me btao kuch jaldi,0,2025-05-31,11:15:34,[0.10484588]
278,6439,jhoot na bol.. me sargodha se hun.. koi damage ni hua,1,2025-05-31,08:41:43,[0.1049182]
279,16695,"o bhai apna channel bachao thek
tum hamari government par bhi video banao kro criticise unha hama koi hum sach ka sath da ga
magar hindtwa ka sath lag kar jhot to mat huma pata ha pakistan ma kia halat ha aur kitna nuksan howa ha
tum apna pata karo tumhari godi media ki tara hamara media itna jhot nahi bolta lahore part part par qabza
karachi tabah",0,2025-05-31,16:49:13,[0.10497279]
